player_full_name,player_team,opposition_team,margin,round,fantasy_points,fantasy_lag_1,fantasy_lag_2,fantasy_lag_3,fantasy_lag_4,fantasy_lag_5,fantasy_lag_6,fantasy_lag_7,fantasy_lag_8,fantasy_lag_9,fantasy_lag_10,home_game,last_3_avg,last_5_avg,last_7_avg,season_avg,dvp,percentage_over_avg
Josh Rachele,Adelaide Crows,Essendon,-18,Round 17,59,100,47,64,65,60,74,86,27,79,102,0,70.33333333333333,67.2,70.85714285714286,76.73333333333333,2.01,58.06
Josh Rachele,Adelaide Crows,GWS Giants,-14,Round 18,45,59,100,47,64,65,60,74,86,27,79,1,68.66666666666667,67,67,75.625,1.43,54.84
Josh Treacy,Fremantle,Collingwood,-46,Round 18,67,33,58,48,36,82,52,30,77,31,13,0,46.333333333333336,51.4,48.42857142857143,46,0.36,44.44
Josh Treacy,Fremantle,Sydney Swans,-29,Round 19,54,67,33,58,48,36,82,52,30,77,31,1,52.666666666666664,48.4,53.714285714285715,47.90909090909091,2.94,54.84
Josh Treacy,Fremantle,Geelong Cats,7,Round 20,45,54,67,33,58,48,36,82,52,30,77,0,51.333333333333336,52,54,48.416666666666664,-1.13,50
Josh Ward,Hawthorn,Richmond,-1,Round 19,73,87,81,91,52,77,67,96,85,65,102,0,86.33333333333333,77.6,78.71428571428571,80.3,1.42,41.94
Josh Ward,Hawthorn,St Kilda,-29,Round 20,58,73,87,81,91,52,77,67,96,85,65,1,80.33333333333333,76.8,75.42857142857143,79.63636363636364,4.4,61.11
Josh Weddle,Hawthorn,North Melbourne,48,Round 18,48,63,83,47,61,80,55,102,57,46,55,0,64.33333333333333,66.8,70.14285714285714,64.9,10.52,64.86
Josh Weddle,Hawthorn,Richmond,-1,Round 19,53,48,63,83,47,61,80,55,102,57,46,0,64.66666666666667,60.4,62.42857142857143,63.36363636363637,1.85,41.94
Josh Weddle,Hawthorn,St Kilda,-29,Round 20,59,53,48,63,83,47,61,80,55,102,57,1,54.666666666666664,58.8,62.142857142857146,62.5,8.07,68.75
Judd McVee,Melbourne,Fremantle,-7,Round 11,28,39,39,44,51,57,46,58,61,26,49,1,40.666666666666664,46,47.714285714285715,47,1.59,48.15
Judd McVee,Melbourne,Carlton,17,Round 12,68,28,39,39,44,51,57,46,58,61,26,1,35.333333333333336,40.2,43.42857142857143,45.27272727272727,0.17,45.45
Judd McVee,Melbourne,Collingwood,4,Round 13,33,68,28,39,39,44,51,57,46,58,61,1,45,43.6,46.57142857142857,47.166666666666664,2.28,51.61
Judd McVee,Melbourne,Geelong Cats,-15,Round 15,50,33,68,28,39,39,44,51,57,46,58,0,43,41.4,43.142857142857146,46.07692307692308,-0.63,50
Judd McVee,Melbourne,GWS Giants,-2,Round 16,48,50,33,68,28,39,39,44,51,57,46,1,50.333333333333336,43.6,43,46.357142857142854,-5.76,37.04
Judd McVee,Melbourne,St Kilda,21,Round 17,53,48,50,33,68,28,39,39,44,51,57,0,43.666666666666664,45.4,43.57142857142857,46.46666666666667,13.06,70.59
Judd McVee,Melbourne,Brisbane Lions,1,Round 18,37,53,48,50,33,68,28,39,39,44,51,1,50.333333333333336,50.4,45.57142857142857,46.875,0.05,61.54
Judd McVee,Melbourne,Adelaide Crows,4,Round 19,31,37,53,48,50,33,68,28,39,39,44,1,46,44.2,45.285714285714285,46.294117647058826,-0.26,52
Judd McVee,Melbourne,Richmond,32,Round 20,38,31,37,53,48,50,33,68,28,39,39,0,40.333333333333336,43.8,45.714285714285715,45.44444444444444,5.69,50
Junior Rioli,Port Adelaide,Western Bulldogs,22,Round 13,38,74,36,68,60,57,30,29,35,45,79,0,59.333333333333336,59,50.57142857142857,51.3,-0.84,34.38
Junior Rioli,Port Adelaide,Gold Coast Suns,33,Round 17,49,38,74,36,68,60,57,30,29,35,45,1,49.333333333333336,55.2,51.857142857142854,50.09090909090909,0.02,47.22
Justin McInerney,Sydney Swans,St Kilda,-14,Round 13,83,102,58,55,89,33,52,55,69,61,96,1,71.66666666666667,67.4,63.42857142857143,67,12.56,72.22
Justin McInerney,Sydney Swans,Brisbane Lions,-16,Round 14,64,83,102,58,55,89,33,52,55,69,61,0,81,77.4,67.42857142857143,68.45454545454545,2.55,59.26
Justin McInerney,Sydney Swans,West Coast Eagles,171,Round 15,91,64,83,102,58,55,89,33,52,55,69,1,83,72.4,69.14285714285714,68.08333333333333,-6.19,39.13
Justin McInerney,Sydney Swans,Geelong Cats,0,Round 16,72,91,64,83,102,58,55,89,33,52,55,1,79.33333333333333,79.6,77.42857142857143,69.84615384615384,-1.77,48.57
Justin McInerney,Sydney Swans,Richmond,-13,Round 17,71,72,91,64,83,102,58,55,89,33,52,0,75.66666666666667,82.4,75,70,3.75,53.85
Justin McInerney,Sydney Swans,Western Bulldogs,2,Round 18,97,71,72,91,64,83,102,58,55,89,33,1,78,76.2,77.28571428571429,70.06666666666666,0.88,48.39
Justin McInerney,Sydney Swans,Fremantle,29,Round 19,63,97,71,72,91,64,83,102,58,55,89,0,80,79,82.85714285714286,71.75,2,51.61
Justin McInerney,Sydney Swans,Essendon,2,Round 20,63,63,97,71,72,91,64,83,102,58,55,0,77,78.8,77.28571428571429,71.23529411764706,5.96,66.67
Jy Simpkin,North Melbourne,West Coast Eagles,-5,Round 20,71,67,71,69,115,82,58,102,94,89,86,0,69,80.8,80.57142857142857,83.3,6.13,48.48
Jye Amiss,Fremantle,Richmond,-15,Round 13,75,70,64,53,75,45,12,74,39,43,23,1,62.333333333333336,61.4,56.142857142857146,49.8,-0.53,44.83
Jye Amiss,Fremantle,GWS Giants,-70,Round 14,31,75,70,64,53,75,45,12,74,39,43,0,69.66666666666667,67.4,56.285714285714285,52.09090909090909,5.21,63.33
Jye Amiss,Fremantle,Essendon,32,Round 15,37,31,75,70,64,53,75,45,12,74,39,1,58.666666666666664,58.6,59,50.333333333333336,-3.18,35.48
Jye Amiss,Fremantle,Western Bulldogs,-29,Round 16,54,37,31,75,70,64,53,75,45,12,74,0,47.666666666666664,55.4,57.857142857142854,49.30769230769231,-0.39,41.38
Jye Amiss,Fremantle,Carlton,-53,Round 17,39,54,37,31,75,70,64,53,75,45,12,1,40.666666666666664,53.4,54.857142857142854,49.642857142857146,-0.7,45.83
Jye Amiss,Fremantle,Collingwood,-46,Round 18,19,39,54,37,31,75,70,64,53,75,45,0,43.333333333333336,47.2,52.857142857142854,48.93333333333333,0.36,44.44
Jye Amiss,Fremantle,Sydney Swans,-29,Round 19,33,19,39,54,37,31,75,70,64,53,75,1,37.333333333333336,36,46.42857142857143,47.0625,2.94,54.84
Jye Amiss,Fremantle,Geelong Cats,7,Round 20,50,33,19,39,54,37,31,75,70,64,53,0,30.333333333333332,36.4,41.142857142857146,46.23529411764706,-1.13,50
Jye Caldwell,Essendon,West Coast Eagles,50,Round 11,74,112,56,77,79,76,63,49,70,71,53,0,81.66666666666667,80,73.14285714285714,70.6,10.42,56.41
Jye Caldwell,Essendon,North Melbourne,6,Round 12,107,74,112,56,77,79,76,63,49,70,71,1,80.66666666666667,79.6,76.71428571428571,70.9090909090909,3.08,52.78
Jye Caldwell,Essendon,Carlton,34,Round 13,92,107,74,112,56,77,79,76,63,49,70,0,97.66666666666667,85.2,83,73.91666666666667,1.05,54.84
Jye Caldwell,Essendon,Fremantle,-32,Round 15,69,92,107,74,112,56,77,79,76,63,49,0,91,88.2,85.28571428571429,75.3076923076923,5.57,60.53
Jye Caldwell,Essendon,Port Adelaide,-4,Round 16,101,69,92,107,74,112,56,77,79,76,63,1,89.33333333333333,90.8,83.85714285714286,74.85714285714286,-5.47,44.12
Jye Caldwell,Essendon,Adelaide Crows,18,Round 17,82,101,69,92,107,74,112,56,77,79,76,1,87.33333333333333,88.6,87.28571428571429,76.6,-6.7,31.58
Jye Caldwell,Essendon,Geelong Cats,-77,Round 18,50,82,101,69,92,107,74,112,56,77,79,0,84,90.2,91,76.9375,-4.08,48.48
Jye Caldwell,Essendon,Western Bulldogs,-41,Round 19,74,50,82,101,69,92,107,74,112,56,77,1,77.66666666666667,78.8,82.14285714285714,75.3529411764706,-0.34,53.85
Jye Caldwell,Essendon,Sydney Swans,-2,Round 20,85,74,50,82,101,69,92,107,74,112,56,1,68.66666666666667,75.2,82.14285714285714,75.27777777777777,-5.56,30.3
Jye Menzie,Essendon,Carlton,34,Round 13,58,55,51,59,35,48,9,57,41,62,74,0,55,49.6,44.857142857142854,49.1,-3.2,37.5
Jye Menzie,Essendon,Port Adelaide,-4,Round 16,38,58,55,51,59,35,48,9,57,41,62,1,54.666666666666664,51.6,45,49.90909090909091,-0.4,42.86
Jye Menzie,Essendon,Adelaide Crows,18,Round 17,38,38,58,55,51,59,35,48,9,57,41,1,50.333333333333336,52.2,49.142857142857146,48.916666666666664,-4.31,32.26
Jye Menzie,Essendon,Geelong Cats,-77,Round 18,38,38,38,58,55,51,59,35,48,9,57,0,44.666666666666664,48,47.714285714285715,48.07692307692308,-1.33,50
Jye Menzie,Essendon,Sydney Swans,-2,Round 20,50,38,38,38,58,55,51,59,35,48,9,1,38,45.4,48.142857142857146,47.357142857142854,2.76,48.39
Kade Chandler,Melbourne,Fremantle,-7,Round 11,38,68,41,37,106,59,41,64,66,64,104,1,48.666666666666664,62.2,59.42857142857143,65,-1.02,50
Kade Chandler,Melbourne,Carlton,17,Round 12,80,38,68,41,37,106,59,41,64,66,64,1,49,58,55.714285714285715,62.54545454545455,-4.73,33.33
Kade Chandler,Melbourne,Collingwood,4,Round 13,62,80,38,68,41,37,106,59,41,64,66,1,62,52.8,61.285714285714285,64,-4.37,44.83
Kade Chandler,Melbourne,Geelong Cats,-15,Round 15,52,62,80,38,68,41,37,106,59,41,64,0,60,57.8,61.714285714285715,63.84615384615385,-2.12,45.45
Kade Chandler,Melbourne,GWS Giants,-2,Round 16,32,52,62,80,38,68,41,37,106,59,41,1,64.66666666666667,60,54,63,0.85,55.17
Kade Chandler,Melbourne,Adelaide Crows,4,Round 19,83,32,52,62,80,38,68,41,37,106,59,1,48.666666666666664,52.8,53.285714285714285,60.93333333333333,-2.04,36.84
Kade Chandler,Melbourne,Richmond,32,Round 20,47,83,32,52,62,80,38,68,41,37,106,0,55.666666666666664,61.8,59.285714285714285,62.3125,0.41,50
Kamdyn McIntosh,Richmond,Port Adelaide,-10,Round 11,43,63,82,42,81,29,66,62,70,40,69,1,62.333333333333336,59.4,60.714285714285715,60.4,-2.71,34.78
Kamdyn McIntosh,Richmond,GWS Giants,6,Round 12,83,43,63,82,42,81,29,66,62,70,40,0,62.666666666666664,62.2,58,58.81818181818182,-9.68,26.92
Kamdyn McIntosh,Richmond,Fremantle,15,Round 13,54,83,43,63,82,42,81,29,66,62,70,0,63,62.6,60.42857142857143,60.833333333333336,-0.77,46.43
Kamdyn McIntosh,Richmond,St Kilda,20,Round 14,51,54,83,43,63,82,42,81,29,66,62,1,60,65,64,60.30769230769231,15.94,82.35
Kamdyn McIntosh,Richmond,Brisbane Lions,-81,Round 16,51,51,54,83,43,63,82,42,81,29,66,0,62.666666666666664,58.8,59.714285714285715,59.642857142857146,0.5,50
Kamdyn McIntosh,Richmond,Sydney Swans,13,Round 17,56,51,51,54,83,43,63,82,42,81,29,1,52,56.4,61,59.06666666666667,-12.06,30.77
Kamdyn McIntosh,Richmond,West Coast Eagles,38,Round 18,57,56,51,51,54,83,43,63,82,42,81,0,52.666666666666664,59,57.285714285714285,58.875,-5.85,42.86
Kamdyn McIntosh,Richmond,Hawthorn,1,Round 19,80,57,56,51,51,54,83,43,63,82,42,1,54.666666666666664,53.8,56.42857142857143,58.76470588235294,-0.29,51.61
Kamdyn McIntosh,Richmond,Melbourne,-32,Round 20,55,80,57,56,51,51,54,83,43,63,82,1,64.33333333333333,59,61.714285714285715,59.94444444444444,-7.16,38.89
Kane Farrell,Port Adelaide,Western Bulldogs,22,Round 13,66,60,68,52,48,51,50,60,63,75,73,0,60,55.8,55.57142857142857,60,7.28,70.59
Kane Farrell,Port Adelaide,Geelong Cats,38,Round 14,51,66,60,68,52,48,51,50,60,63,75,1,64.66666666666667,58.8,56.42857142857143,60.54545454545455,-5.38,39.29
Kane Farrell,Port Adelaide,Essendon,4,Round 16,98,51,66,60,68,52,48,51,50,60,63,0,59,59.4,56.57142857142857,59.75,5.43,53.57
Kane Farrell,Port Adelaide,Gold Coast Suns,33,Round 17,77,98,51,66,60,68,52,48,51,50,60,1,71.66666666666667,68.6,63.285714285714285,62.69230769230769,-2.26,41.86
Kane Farrell,Port Adelaide,Carlton,-50,Round 18,82,77,98,51,66,60,68,52,48,51,50,0,75.33333333333333,70.4,67.42857142857143,63.714285714285715,0.96,45.16
Kane Farrell,Port Adelaide,Collingwood,-2,Round 19,48,82,77,98,51,66,60,68,52,48,51,1,85.66666666666667,74.8,71.71428571428571,64.93333333333334,-3.74,32.43
Kane Farrell,Port Adelaide,Adelaide Crows,-47,Round 20,64,48,82,77,98,51,66,60,68,52,48,0,69,71.2,68.85714285714286,63.875,-8.72,20
Karl Amon,Hawthorn,St Kilda,10,Round 11,68,90,68,87,57,97,82,73,85,71,74,0,81.66666666666667,79.8,79.14285714285714,78.4,14.34,84.21
Karl Amon,Hawthorn,Port Adelaide,-55,Round 12,90,68,90,68,87,57,97,82,73,85,71,0,75.33333333333333,74,78.42857142857143,77.45454545454545,-3.94,38.46
Karl Amon,Hawthorn,Brisbane Lions,25,Round 13,64,90,68,90,68,87,57,97,82,73,85,1,82.66666666666667,80.6,79.57142857142857,78.5,1.87,50
Karl Amon,Hawthorn,Gold Coast Suns,-67,Round 15,67,64,90,68,90,68,87,57,97,82,73,0,74,76,74.85714285714286,77.38461538461539,2.78,59.09
Karl Amon,Hawthorn,Carlton,-60,Round 16,74,67,64,90,68,90,68,87,57,97,82,1,73.66666666666667,75.8,76.28571428571429,76.64285714285714,-5,34.62
Karl Amon,Hawthorn,GWS Giants,-13,Round 17,105,74,67,64,90,68,90,68,87,57,97,0,68.33333333333333,72.6,74.42857142857143,76.46666666666667,-4.46,42.31
Karl Amon,Hawthorn,North Melbourne,48,Round 18,109,105,74,67,64,90,68,90,68,87,57,0,82,80,79.71428571428571,78.25,7.19,62.96
Karl Amon,Hawthorn,Richmond,-1,Round 19,100,109,105,74,67,64,90,68,90,68,87,0,96,83.8,82.42857142857143,80.05882352941177,3.22,50
Keidean Coleman,Brisbane Lions,Sydney Swans,16,Round 14,68,64,48,84,65,60,49,74,61,48,57,1,65.33333333333333,64.2,63.42857142857143,61,-4.56,29.03
Keidean Coleman,Brisbane Lions,St Kilda,28,Round 15,60,68,64,48,84,65,60,49,74,61,48,0,60,65.8,62.57142857142857,61.63636363636363,7.7,63.89
Keidean Coleman,Brisbane Lions,Richmond,81,Round 16,111,60,68,64,48,84,65,60,49,74,61,1,64,64.8,64.14285714285714,61.5,4.02,50
Keidean Coleman,Brisbane Lions,West Coast Eagles,81,Round 17,77,111,60,68,64,48,84,65,60,49,74,1,79.66666666666667,70.2,71.42857142857143,65.3076923076923,-7.22,33.33
Keidean Coleman,Brisbane Lions,Melbourne,-1,Round 18,69,77,111,60,68,64,48,84,65,60,49,0,82.66666666666667,76,73.14285714285714,66.14285714285714,0.82,40
Keidean Coleman,Brisbane Lions,Geelong Cats,11,Round 19,105,69,77,111,60,68,64,48,84,65,60,1,85.66666666666667,77,71,66.33333333333333,-4.5,34.38
Keidean Coleman,Brisbane Lions,Gold Coast Suns,-41,Round 20,79,105,69,77,111,60,68,64,48,84,65,0,83.66666666666667,84.4,79.14285714285714,68.75,-4.52,40
Kyle Langford,Essendon,West Coast Eagles,50,Round 11,90,65,51,101,38,85,73,63,76,97,95,0,72.33333333333333,68,68,74.4,13.37,69.7
Kyle Langford,Essendon,North Melbourne,6,Round 12,91,90,65,51,101,38,85,73,63,76,97,1,68.66666666666667,69,71.85714285714286,75.81818181818181,12.58,69.23
Kyle Langford,Essendon,Carlton,34,Round 13,75,91,90,65,51,101,38,85,73,63,76,0,82,79.6,74.42857142857143,77.08333333333333,2.15,46.67
Kyle Langford,Essendon,Fremantle,-32,Round 15,38,75,91,90,65,51,101,38,85,73,63,0,85.33333333333333,74.4,73,76.92307692307692,0.55,46.67
Kyle Langford,Essendon,Port Adelaide,-4,Round 16,83,38,75,91,90,65,51,101,38,85,73,1,68,71.8,73,74.14285714285714,-0.4,42.86
Kyle Langford,Essendon,Adelaide Crows,18,Round 17,67,83,38,75,91,90,65,51,101,38,85,1,65.33333333333333,75.4,70.42857142857143,74.73333333333333,-9.3,34.62
Kyle Langford,Essendon,Geelong Cats,-77,Round 18,41,67,83,38,75,91,90,65,51,101,38,0,62.666666666666664,70.8,72.71428571428571,74.25,-1.33,50
Kyle Langford,Essendon,Western Bulldogs,-41,Round 19,82,41,67,83,38,75,91,90,65,51,101,1,63.666666666666664,60.8,69.28571428571429,72.29411764705883,1.11,42.42
Kyle Langford,Essendon,Sydney Swans,-2,Round 20,78,82,41,67,83,38,75,91,90,65,51,1,63.333333333333336,62.2,68.14285714285714,72.83333333333333,2.76,48.39
Kysaiah Pickett,Melbourne,Collingwood,4,Round 13,41,28,73,28,65,62,85,37,61,87,120,1,43,51.2,54,64.6,-4.37,44.83
Kysaiah Pickett,Melbourne,Geelong Cats,-15,Round 15,69,41,28,73,28,65,62,85,37,61,87,0,47.333333333333336,47,54.57142857142857,62.45454545454545,-2.12,45.45
Kysaiah Pickett,Melbourne,GWS Giants,-2,Round 16,80,69,41,28,73,28,65,62,85,37,61,1,46,47.8,52.285714285714285,63,0.85,55.17
Kysaiah Pickett,Melbourne,St Kilda,21,Round 17,26,80,69,41,28,73,28,65,62,85,37,0,63.333333333333336,58.2,54.857142857142854,64.3076923076923,0.83,47.37
Kysaiah Pickett,Melbourne,Brisbane Lions,1,Round 18,77,26,80,69,41,28,73,28,65,62,85,1,58.333333333333336,48.8,49.285714285714285,61.57142857142857,-5.53,38.89
Kysaiah Pickett,Melbourne,Adelaide Crows,4,Round 19,93,77,26,80,69,41,28,73,28,65,62,1,61,58.6,56.285714285714285,62.6,-2.04,36.84
Kysaiah Pickett,Melbourne,Richmond,32,Round 20,65,93,77,26,80,69,41,28,73,28,65,0,65.33333333333333,69,59.142857142857146,64.5,0.41,50
Lachie Ash,GWS Giants,Geelong Cats,7,Round 11,95,64,123,102,89,62,83,89,99,70,55,0,96.33333333333333,88,87.42857142857143,83.6,-8.24,34.38
Lachie Ash,GWS Giants,Richmond,-6,Round 12,97,95,64,123,102,89,62,83,89,99,70,1,94,94.6,88.28571428571429,84.63636363636364,8.7,57.58
Lachie Ash,GWS Giants,North Melbourne,28,Round 13,83,97,95,64,123,102,89,62,83,89,99,0,85.33333333333333,96.2,90.28571428571429,85.66666666666667,9.77,70.27
Lachie Ash,GWS Giants,Fremantle,70,Round 14,83,83,97,95,64,123,102,89,62,83,89,1,91.66666666666667,92.4,93.28571428571429,85.46153846153847,-5.76,34.29
Lachie Ash,GWS Giants,Melbourne,2,Round 16,78,83,83,97,95,64,123,102,89,62,83,0,87.66666666666667,84.4,92.42857142857143,85.28571428571429,1.81,50
Lachie Ash,GWS Giants,Hawthorn,13,Round 17,74,78,83,83,97,95,64,123,102,89,62,1,81.33333333333333,87.2,89,84.8,0.38,48.94
Lachie Ash,GWS Giants,Adelaide Crows,14,Round 18,73,74,78,83,83,97,95,64,123,102,89,0,78.33333333333333,83,82,84.125,-6.7,28.57
Lachie Ash,GWS Giants,Gold Coast Suns,40,Round 19,87,73,74,78,83,83,97,95,64,123,102,1,75,78.2,83.28571428571429,83.47058823529412,-7.02,36.84
Lachie Ash,GWS Giants,Western Bulldogs,5,Round 20,97,87,73,74,78,83,83,97,95,64,123,0,78,79,82.14285714285714,83.66666666666667,12.01,70.59
Lachie Hunter,Melbourne,Carlton,17,Round 12,67,88,58,68,63,57,87,91,79,100,60,1,71.33333333333333,66.8,73.14285714285714,75.1,0.17,45.45
Lachie Hunter,Melbourne,Collingwood,4,Round 13,102,67,88,58,68,63,57,87,91,79,100,1,71,68.8,69.71428571428571,74.36363636363636,2.28,51.61
Lachie Hunter,Melbourne,Geelong Cats,-15,Round 15,82,102,67,88,58,68,63,57,87,91,79,0,85.66666666666667,76.6,71.85714285714286,76.66666666666667,-0.63,50
Lachie Hunter,Melbourne,GWS Giants,-2,Round 16,99,82,102,67,88,58,68,63,57,87,91,1,83.66666666666667,79.4,75.42857142857143,77.07692307692308,-5.76,37.04
Lachie Hunter,Melbourne,St Kilda,21,Round 17,78,99,82,102,67,88,58,68,63,57,87,0,94.33333333333333,87.6,80.57142857142857,78.64285714285714,12.26,73.68
Lachie Hunter,Melbourne,Brisbane Lions,1,Round 18,89,78,99,82,102,67,88,58,68,63,57,1,86.33333333333333,85.6,82,78.6,0.05,61.54
Lachie Hunter,Melbourne,Adelaide Crows,4,Round 19,53,89,78,99,82,102,67,88,58,68,63,1,88.66666666666667,90,86.42857142857143,79.25,-0.26,52
Lachie Hunter,Melbourne,Richmond,32,Round 20,69,53,89,78,99,82,102,67,88,58,68,0,73.33333333333333,80.2,81.42857142857143,77.70588235294117,5.69,50
Lachie Neale,Brisbane Lions,Adelaide Crows,-17,Round 11,100,117,103,67,119,70,116,76,104,94,72,0,95.66666666666667,95.2,95.42857142857143,93.8,-1.77,47.62
Lachie Neale,Brisbane Lions,Hawthorn,-25,Round 13,124,100,117,103,67,119,70,116,76,104,94,0,106.66666666666667,101.2,98.85714285714286,94.36363636363636,4.83,52.78
Lachie Neale,Brisbane Lions,Sydney Swans,16,Round 14,100,124,100,117,103,67,119,70,116,76,104,1,113.66666666666667,102.2,100,96.83333333333333,-5.66,33.33
Lachie Neale,Brisbane Lions,St Kilda,28,Round 15,94,100,124,100,117,103,67,119,70,116,76,0,108,108.8,104.28571428571429,97.07692307692308,4.75,52.5
Lachie Neale,Brisbane Lions,Richmond,81,Round 16,127,94,100,124,100,117,103,67,119,70,116,1,106,107,100.71428571428571,96.85714285714286,-0.68,37.5
Lachie Neale,Brisbane Lions,West Coast Eagles,81,Round 17,127,127,94,100,124,100,117,103,67,119,70,1,107,109,109.28571428571429,98.86666666666666,11.37,60.53
Lachie Neale,Brisbane Lions,Melbourne,-1,Round 18,75,127,127,94,100,124,100,117,103,67,119,0,116,114.4,112.71428571428571,100.625,-1.35,48.72
Lachie Neale,Brisbane Lions,Geelong Cats,11,Round 19,105,75,127,127,94,100,124,100,117,103,67,1,109.66666666666667,104.6,106.71428571428571,99.11764705882354,-7.57,41.18
Lachie Neale,Brisbane Lions,Gold Coast Suns,-41,Round 20,60,105,75,127,127,94,100,124,100,117,103,0,102.33333333333333,105.6,107.42857142857143,99.44444444444444,-2.67,44.44
Lachie Schultz,Fremantle,Melbourne,7,Round 11,68,114,90,50,42,49,104,81,90,50,71,0,84.66666666666667,69,75.71428571428571,74.1,-5.19,42.86
Lachie Schultz,Fremantle,Richmond,-15,Round 13,68,68,114,90,50,42,49,104,81,90,50,1,90.66666666666667,72.8,73.85714285714286,73.54545454545455,1.18,50
Lachie Schultz,Fremantle,GWS Giants,-70,Round 14,77,68,68,114,90,50,42,49,104,81,90,0,83.33333333333333,78,68.71428571428571,73.08333333333333,0.66,41.18
Lachie Schultz,Fremantle,Essendon,32,Round 15,70,77,68,68,114,90,50,42,49,104,81,1,71,83.4,72.71428571428571,73.38461538461539,2.07,51.72
Lachie Schultz,Fremantle,Western Bulldogs,-29,Round 16,88,70,77,68,68,114,90,50,42,49,104,0,71.66666666666667,79.4,76.71428571428571,73.14285714285714,0.94,37.93
Lachie Schultz,Fremantle,Carlton,-53,Round 17,84,88,70,77,68,68,114,90,50,42,49,1,78.33333333333333,74.2,82.14285714285714,74.13333333333334,-1.82,50
Lachie Schultz,Fremantle,Collingwood,-46,Round 18,62,84,88,70,77,68,68,114,90,50,42,0,80.66666666666667,77.4,81.28571428571429,74.75,-6.66,45.16
Lachie Schultz,Fremantle,Sydney Swans,-29,Round 19,101,62,84,88,70,77,68,68,114,90,50,1,78,76.2,73.85714285714286,74,3.02,55.56
Lachie Schultz,Fremantle,Geelong Cats,7,Round 20,89,101,62,84,88,70,77,68,68,114,90,0,82.33333333333333,81,78.57142857142857,75.5,-2,47.22
Lachie Whitfield,GWS Giants,North Melbourne,28,Round 13,90,94,102,86,105,130,88,81,86,100,82,0,94,103.4,98,95.4,9.77,70.27
Lachie Whitfield,GWS Giants,Fremantle,70,Round 14,90,90,94,102,86,105,130,88,81,86,100,1,95.33333333333333,95.4,99.28571428571429,94.9090909090909,-5.76,34.29
Lachie Whitfield,GWS Giants,Hawthorn,13,Round 17,81,90,90,94,102,86,105,130,88,81,86,1,91.33333333333333,92.4,99.57142857142857,94.5,0.38,48.94
Lachie Whitfield,GWS Giants,Adelaide Crows,14,Round 18,101,81,90,90,94,102,86,105,130,88,81,0,87,91.4,92.57142857142857,93.46153846153847,-6.7,28.57
Lachie Whitfield,GWS Giants,Gold Coast Suns,40,Round 19,106,101,81,90,90,94,102,86,105,130,88,1,90.66666666666667,91.2,92,94,-7.02,36.84
Lachie Whitfield,GWS Giants,Western Bulldogs,5,Round 20,134,106,101,81,90,90,94,102,86,105,130,0,96,93.6,94.85714285714286,94.8,12.01,70.59
Lachlan Murphy,Adelaide Crows,Gold Coast Suns,-25,Round 12,73,55,46,107,69,64,54,68,45,69,47,0,69.33333333333333,68.2,66.14285714285714,62.4,2.05,55.56
Lachlan Murphy,Adelaide Crows,West Coast Eagles,122,Round 13,81,73,55,46,107,69,64,54,68,45,69,1,58,70,66.85714285714286,63.36363636363637,3.99,58.82
Lachlan Murphy,Adelaide Crows,Collingwood,-2,Round 15,32,81,73,55,46,107,69,64,54,68,45,0,69.66666666666667,72.4,70.71428571428571,64.83333333333333,-6.63,40
Lachlan Murphy,Adelaide Crows,North Melbourne,66,Round 16,64,32,81,73,55,46,107,69,64,54,68,1,62,57.4,66.14285714285714,62.30769230769231,11.43,70.59
